Station,Depth,He,Ne,Ar,Kr,Xe,He err,Ne err,Ar err,Kr err,Xe err,He sat,Ne sat,Ar sat,Kr sat,Xe sat,He sat err,Ne sat err,Ar sat err,Kr sat err,Xe sat err,He3/He4,He3/He4 err,T,S,p,Sample_idx,Model_He,Model_Ne,Model_Ar,Model_Kr,Model_Xe,Model_He err,Model_Ne err,Model_Ar err,Model_Kr err,Model_Xe err,chi2,chi2_reduced
8,2459.812922,4.1695235192e-08,1.8462310211e-07,0.00039054475477,9.5331162029e-08,1.4507098296e-08,3.0127083807e-10,1.6170649113e-09,1.7422463965e-06,1.128947732e-09,1.3728642601e-10,2.1773645654,0.95190926073,-1.0492861578,-2.3388714574,-3.7867764503,0.73828724344,0.88421106749,0.44142578415,1.156540078,0.91050390137,1.056490703,0.01771030518,-0.865679692,34.92471731,1.0,19.0,4.1614849426528874e-08,1.8576892192348466e-07,0.0003892465691597,9.550012675858597e-08,1.4613329426865171e-08,5.531171539727652e-10,1.706624301831205e-09,5.171434478247517e-06,1.4770424251659172e-09,2.4993556167228813e-10,1.749639849970582,0.874819924985291
8,2840.567937,4.2575608124e-08,1.8375974472e-07,0.00039106642532,9.6220064335e-08,1.4526157015e-08,9.4205988035e-10,1.550519296e-09,1.2424167618e-06,1.2191624466e-09,1.2745785928e-10,4.3198880109,0.44442266282,-1.0049112435,-1.5358901956,-3.7908433037,2.3082601881,0.8475252061,0.31450707513,1.2475957674,0.84417462531,1.0689768882,0.017065689359,-0.900903904,34.93139118,1.0,20.0,4.137004743893736e-08,1.8530378521630536e-07,0.000390218364428,9.584599915789797e-08,1.4676871958322894e-08,7.047683778179557e-10,2.0126145875057052e-09,7.14511397163512e-06,2.034575294338965e-09,3.380277464798112e-10,4.587611283083993,2.2938056415419963
8,2889.072459,4.1141387779e-08,1.852307731e-07,0.00038893790866,9.6824048241e-08,1.4542341331e-08,2.810989684e-10,1.1119773961e-09,1.741561286e-06,1.1572125512e-09,1.3339851767e-10,0.80511262035,1.2465857964,-1.5487629989,-0.92414602139,-3.6913430893,0.68875200125,0.60780351424,0.44083865087,1.1841254712,0.88345004274,1.0495022971,0.017752364041,-0.903078773,34.93226485,1.0,21.0,4.1128921095313185e-08,1.8525192454740665e-07,0.0003893874610631,9.552437505183127e-08,1.4587566071717651e-08,4.3638463571278817e-10,1.340916675269565e-09,4.3055963743056515e-06,1.2325275873029335e-09,2.0885223645344168e-10,1.445263895673448,0.722631947836724
16,29.45964658,4.304326176e-08,1.895209421e-07,0.00041611671547,1.0497626118e-07,1.6203822974e-08,4.2699272056e-10,1.5973863596e-09,2.5683926959e-06,1.0779767786e-09,1.3116923556e-10,3.926519542,1.54801378,1.7495712911,3.2798223344,2.4896459113,1.0309596788,0.85590230957,0.62802777683,1.0605564432,0.82964918391,0.96062794782,0.028952055726,-1.676502992,33.17349573,1.0,22.0,4.2932000851555816e-08,1.9009209864682082e-07,0.0004160846562148,1.037500855969802e-07,1.628968080466099e-08,6.023213917296519e-10,1.8073210451225014e-09,5.8833768748994355e-06,1.689846403989873e-09,2.88306847677553e-10,1.918202230991155,0.9591011154955775
16,98.81147186,3.9827476551e-08,1.8604629919e-07,0.00039705941264,9.8509506204e-08,1.4821155957e-08,1.3370136788e-09,1.5672738047e-09,2.8678831962e-06,2.9195973582e-09,5.4102216816e-10,-3.1255016712,0.56688855052,-1.626557314,-1.6898573189,-4.7332389205,3.2520897784,0.84718616135,0.71053231394,2.9136886775,3.4775580111,1.0561756289,0.041909674855,-1.500679022,34.24053821,1.0,23.0,3.9847094260575654e-08,1.8601794859778245e-07,0.0003972905004276,9.762884717311084e-08,1.4847508344293132e-08,1.2193195658048475e-09,3.3187419178831992e-09,1.456881104902613e-05,4.177825067244353e-09,6.99080484613078e-10,0.10039278304803426,0.05019639152401713
16,296.8147005,3.992681824e-08,1.8082466138e-07,0.00036613501114,8.89309647e-08,1.3212511142e-08,2.736621116e-10,1.075047064e-09,1.6406144891e-06,9.75182347e-10,1.2346559343e-10,-1.1759882809,1.0828855716,-2.1103373264,-2.686327091,-4.9611886109,0.67734893278,0.60096260391,0.43863382093,1.0671038627,0.88809940224,1.0334562315,0.018911337864,1.211038615,34.87360805,1.0,24.0,3.993582855659461e-08,1.8072611136044217e-07,0.0003665544905402,8.85012059896782e-08,1.3210761052937013e-08,4.1676933709778864e-10,1.2783237464175655e-09,3.971081954407184e-06,1.1254749619252714e-09,1.8687483047939902e-10,0.26927565321573943,0.13463782660786972
16,494.1225872,4.2282706427e-08,1.869351225e-07,0.00037331164242,8.9993542662e-08,1.3583050118e-08,4.440904722e-10,1.2400793119e-09,1.3510182632e-06,1.5954588957e-09,2.1680465917e-10,4.5104794762,4.1650530724,-0.98618621091,-2.4896112183,-3.4756351975,1.0976617181,0.6910040532,0.35833190167,1.7287220017,1.5406651549,0.91445838656,0.037608570223,0.892326665,34.89564116,1.0,25.0,4.2292005531522926e-08,1.8690659412904666e-07,0.0003733194637574,9.020643506128476e-08,1.3560459886578567e-08,5.67380654214153e-10,1.6749704237731832e-09,5.634436949094665e-06,1.601901800662609e-09,2.6811113874535083e-10,0.029663375764194783,0.014831687882097391
16,691.226781,4.036910617e-08,1.8134435135e-07,0.00037646890647,9.2064437645e-08,1.3727426137e-08,4.2799997877e-10,1.2084173023e-09,1.3697904408e-06,1.6000133027e-09,2.2643658391e-10,-0.50410395657,0.42213191574,-1.6474923702,-2.0786635613,-4.6487313892,1.0548720404,0.66917905543,0.35785777382,1.7018019653,1.572837859,1.0269282386,0.038878729116,0.308601011,34.89103853,1.0,26.0,4.0313038016319986e-08,1.8154759300335717e-07,0.0003762731889559,9.164522335390969e-08,1.384914280770976e-08,5.658836270794081e-10,1.694086144822537e-09,5.88025781492059e-06,1.6787271094097032e-09,2.817529603465167e-10,0.423450536742755,0.2117252683713775
16,987.0985638,4.2456172655e-08,1.8753555337e-07,0.00037873870101,9.326290188e-08,1.4138491144e-08,4.1782807625e-10,2.5656230364e-09,1.1856050888e-06,8.692184218e-10,1.1374302916e-10,4.4317892271,3.3930436261,-2.1124949371,-2.1031873985,-3.3753295381,1.0277547613,1.4144921844,0.30642742299,0.91240687597,0.77733773695,1.0090684695,0.015208612077,-0.106570165,34.90282231,1.0,27.0,4.2550355891784905e-08,1.853965831848921e-07,0.0003793954332229,9.252581077634187e-08,1.4110681133726288e-08,6.580889359059341e-10,2.0169008161144335e-09,5.682366603255037e-06,1.6125500052380823e-09,2.708792105327159e-10,1.831573395151135,0.9157866975755675
16,1969.221408,4.0757765695e-08,1.8350610476e-07,0.00038714425718,9.4716017994e-08,1.455804452e-08,4.2862859426e-10,1.2203786561e-09,9.9996179694e-07,9.9301434175e-10,1.2654760569e-10,-0.037630269029,0.52199796192,-1.4864149181,-2.4557809068,-2.8190247155,1.0512531609,0.6685058295,0.25445249345,1.0226655487,0.84475766813,1.0228032795,0.013400462223,-0.702339256,34.92139936,1.0,28.0,4.0800839066123085e-08,1.8336759128493225e-07,0.0003871737535068,9.504286562317777e-08,1.4525283768073681e-08,4.936684216718931e-10,1.4825533135644386e-09,4.964765606193463e-06,1.4190659705896034e-09,2.388398082597549e-10,0.19920791080843014,0.09960395540421507
16,2946.896201,4.1140507318e-08,1.8317139244e-07,0.00038664015774,9.5592681788e-08,1.4679887379e-08,4.2864683075e-10,1.2133224228e-09,1.4037416978e-06,7.4897013155e-10,1.2387689996e-10,0.8033258883,0.12346642378,-2.122687428,-2.1743396403,-2.7680638529,1.0502793715,0.66321517375,0.35535487502,0.76646555299,0.82049613297,1.0248409275,0.012916118954,-0.899363959,34.92966108,1.0,29.0,4.122951566851197e-08,1.8277693725102457e-07,0.0003873029894894,9.52892655487136e-08,1.4644639539788834e-08,5.048919845803178e-10,1.496547739058186e-09,5.091290192524439e-06,1.4556090943916572e-09,2.4511939473123384e-10,0.6168509681409184,0.3084254840704592
16,3434.23702,4.0990204423e-08,1.8426424794e-07,0.00038864711139,9.7167381858e-08,1.4810406983e-08,1.3685142693e-09,1.5563786454e-09,1.9725042467e-06,9.8583760602e-10,1.2349403862e-10,0.42690948399,0.69885756347,-1.6702680981,-0.63252269801,-1.9891083988,3.3528902963,0.85054780448,0.49905378958,1.0081592615,0.81724701058,1.0537122634,0.015881973962,-0.92249054,34.93618206,1.0,30.0,4.152027278200709e-08,1.8376894404541978e-07,0.0003900998634014,9.610935306669937e-08,1.4807451336283404e-08,8.515944433344343e-10,2.314097144065303e-09,8.932863568286743e-06,2.541081503990183e-09,4.1870299030726037e-10,1.9461289592495965,0.9730644796247983
16,3920.302221,4.1196693682e-08,1.8242800638e-07,0.00039033207895,9.6587179854e-08,1.4479964024e-08,2.9373146426e-10,1.6058956801e-09,1.043121685e-06,1.1677313322e-09,1.2867124012e-10,0.93363550067,-0.30641819438,-1.2519007711,-1.2364118978,-4.1891961553,0.71965446495,0.87759273113,0.26389397443,1.194043935,0.85138988795,1.0491346519,0.014773146747,-0.927063281,34.94150323,1.0,31.0,4.1058870467349226e-08,1.8432373376719674e-07,0.0003897066064295,9.577591759583343e-08,1.4667273688928162e-08,5.24353984981335e-10,1.643923850812707e-09,4.93491121586791e-06,1.4127672277279695e-09,2.403061067392633e-10,4.575018564789406,2.287509282394703
16,4335.690235,4.2414007079e-08,1.85144824e-07,0.0003902654711,9.5620296421e-08,1.4485379022e-08,3.8532167108e-10,1.5639036522e-09,3.3910351449e-06,9.384520928e-10,1.1828535798e-10,3.9180863762,1.1819954923,-1.2605606116,-2.2152900491,-4.1416275888,0.94407233495,0.85467629538,0.85795166099,0.95969442819,0.78276459862,1.0142490956,0.015106913121,-0.924142071,34.94214988,1.0,32.0,4.2286789521536214e-08,1.8607126761649238e-07,0.0003875499848276,9.504394411715585e-08,1.4577925071705451e-08,5.826143238300121e-10,1.712727178559069e-09,5.37019634970705e-06,1.5242814363648661e-09,2.5339050645888507e-10,2.0905150597059,1.04525752985295
20,29.912123,4.2267419901e-08,1.9171607908e-07,0.00042456770535,1.0593237386e-07,1.5933558977e-08,9.4655829537e-10,1.0402730208e-09,2.1357628594e-06,8.0286138659e-10,1.6000477639e-10,1.7760475681,2.4168700475,3.4055992399,3.7908913057,0.32825963901,2.2792250467,0.55572546287,0.52017578239,0.78663109184,1.0074962393,1.0063318574,0.025779075415,-1.69747033,32.74107859,1.0,33.0,4.0881474094088346e-08,1.9241098618814133e-07,0.0004229125185961,1.050858201337375e-07,1.6229450915896422e-08,7.022937532746398e-10,1.8876620729980102e-09,8.142070465034506e-06,2.335194886848626e-09,3.8971807426014467e-10,7.722300865760013,3.8611504328800064
20,242.4192417,4.0844831813e-08,1.7745656764e-07,0.00036506109701,8.8550297921e-08,1.310498784e-08,5.4627136792e-10,3.4576821621e-09,2.1440900114e-06,1.0671315456e-09,2.134443204e-10,1.1754847236,-0.61734561899,-1.9441319138,-2.5465687608,-5.067042337,1.3531521122,1.9364379456,0.57590526366,1.1744244022,1.5461975913,1.0152103635,0.026786081915,1.403279913,34.85878803,1.0,34.0,4.072377744899728e-08,1.7963285300716788e-07,0.0003645015719066,8.819533838352341e-08,1.3259490116167156e-08,1.0174161262526124e-09,3.1361292938768867e-09,8.870547509729531e-06,2.505575647523748e-09,4.1577283081321754e-10,1.1479651070377859,0.5739825535188929
20,493.9807019,4.1021054968e-08,1.7911647423e-07,0.00037086235126,9.1455897258e-08,1.3593101469e-08,3.8820752219e-10,1.0668081955e-09,1.5363304419e-06,7.366185757e-10,1.3673233524e-10,1.4240842022,-0.11699654834,-1.4501293821,-0.67401778385,-3.1261573044,0.95983861092,0.59489785701,0.40825164853,0.80000706071,0.97444919141,1.0292195154,0.018571676864,0.968112822,34.88787459,1.0,35.0,4.0909460530088134e-08,1.7940202102116288e-07,0.0003710619990477,9.04386047989014e-08,1.374115764884063e-08,4.732160662165616e-10,1.3886816903906022e-09,4.730160015728935e-06,1.3455476738280394e-09,2.2452744129807703e-10,3.250903552288559,1.6254517761442795
20,691.2720548,4.1340719434e-08,1.8977577329e-07,0.00037814650776,9.2710383952e-08,1.3833503757e-08,5.51208446e-10,8.3849439353e-10,8.2091159299e-07,6.4568886804e-10,1.1067336437e-10,1.9554937305,5.2397925541,-0.86778973439,-0.97318971357,-3.4096872625,1.3594037556,0.46498546417,0.21520436914,0.68968012334,0.77275974793,1.0033833505,0.015385684525,0.442406877,34.88788302,1.0,36.0,4.1857552502713676e-08,1.890792047644413e-07,0.0003790824077643,9.163009681519676e-08,1.3733668371839464e-08,4.689845278383176e-10,1.277619102704673e-09,4.802313380920961e-06,1.3583006571233926e-09,2.2296282878329799e-10,6.4819760456486115,3.2409880228243058
20,1478.651821,4.1287336983e-08,1.8268714011e-07,0.00038322189424,9.5064577753e-08,1.4250639645e-08,3.038766137e-10,8.1037338478e-10,9.8167853358e-07,8.4755069566e-10,1.1413923603e-10,1.3724116077,0.31482902855,-1.9172455152,-1.3998375274,-4.0357652446,0.7461054021,0.44498188265,0.25125321919,0.87907229245,0.76861703855,1.0460972141,0.015827322745,-0.481789332,34.91606849,1.0,37.0,4.1210761644284697e-08,1.8288790909221338e-07,0.0003832136570141,9.391324685802113e-08,1.4353703895307526e-08,3.6965123793069665e-10,1.0958158917445174e-09,3.8273173536338105e-06,1.0947845656706404e-09,1.8468567428800243e-10,2.785613539656806,1.392806769828403
20,1969.280111,4.1436270549e-08,,0.00039517904947,9.3829640389e-08,1.4445577388e-08,3.4575271769e-10,,9.9226439389e-07,1.2737617647e-09,1.7374158671e-10,1.6539455312,8.6324475047,0.68501419845,-3.2206488275,-3.388679373,0.84822131589,0.73166355211,0.25281237637,1.3138048555,1.1619753014,1.0751198519,0.020800695476,-0.656523321,34.92719964,1.0,38.0,4.1453937667736313e-08,1.947367557457061e-07,0.0003949875278235,9.581191223195953e-08,1.4349935676761293e-08,1.0250652893381471e-09,3.4037060525766974e-09,8.703251910667732e-06,2.472453001350692e-09,4.1691235415509896e-10,2.764762110019434,1.382381055009717
